Organism	Pathway Name	#Reactions	Evidence
GCF_000381605	GLUCONSUPER-PWY	1	EV-COMP-AINF
GCF_000381605	PWY-5941	6	EV-COMP-AINF
GCF_000381605	PWY-7971	5	EV-COMP-AINF
GCF_000381605	HISDEG-PWY	4	EV-COMP-AINF
GCF_000381605	PWY-6895	11	EV-COMP-AINF
GCF_000381605	PWY-5939	2	EV-COMP-AINF
GCF_000381605	PWY-6123	6	EV-COMP-AINF
GCF_000381605	PWY-2622	1	EV-COMP-AINF
GCF_000381605	PWY-5989	6	EV-COMP-AINF
GCF_000381605	PWY-6890	2	EV-COMP-AINF
GCF_000381605	PWY-7388	11	EV-COMP-AINF
GCF_000381605	PWY-6613	2	EV-COMP-AINF
GCF_000381605	PWY-6348	1	EV-COMP-AINF
GCF_000381605	BSUBPOLYAMSYN-PWY	2	EV-COMP-AINF
GCF_000381605	PWY0-1299	1	EV-COMP-AINF
GCF_000381605	PWY-6910	2	EV-COMP-AINF
GCF_000381605	PWY-7197	4	EV-COMP-AINF
GCF_000381605	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000381605	PWY-7250	10	EV-COMP-AINF
GCF_000381605	PWY-7219	3	EV-COMP-AINF
GCF_000381605	PWY-5695	4	EV-COMP-AINF
GCF_000381605	PWY-6932	5	EV-COMP-AINF
GCF_000381605	PWY-6717	2	EV-COMP-AINF
GCF_000381605	GLNSYN-PWY	1	EV-COMP-AINF
GCF_000381605	PWY-5437	6	EV-COMP-AINF
GCF_000381605	PWY0-501	2	EV-COMP-AINF
GCF_000381605	ANAEROFRUCAT-PWY	12	EV-COMP-AINF
GCF_000381605	MANNCAT-PWY	1	EV-COMP-AINF
GCF_000381605	PWY-6430	3	EV-COMP-AINF
GCF_000381605	PWY-6683	3	EV-COMP-AINF
GCF_000381605	HOMOSERSYN-PWY	3	EV-COMP-AINF
GCF_000381605	ARABCAT-PWY	3	EV-COMP-AINF
GCF_000381605	VALSYN-PWY	4	EV-COMP-AINF
GCF_000381605	1CMET2-PWY	9	EV-COMP-AINF
GCF_000381605	PWY-2661	3	EV-COMP-AINF
GCF_000381605	PPGPPMET-PWY	6	EV-COMP-AINF
GCF_000381605	FASYN-ELONG-PWY	5	EV-COMP-AINF
GCF_000381605	PWY0-1479	10	EV-COMP-AINF
GCF_000381605	ARGSYNBSUB-PWY	9	EV-COMP-AINF
GCF_000381605	PWY-5041	3	EV-COMP-AINF
GCF_000381605	ACETATEUTIL-PWY	3	EV-COMP-AINF
GCF_000381605	PWY-6466	1	EV-COMP-AINF
GCF_000381605	PWY-7246	3	EV-COMP-AINF
GCF_000381605	PWY-1722	3	EV-COMP-AINF
GCF_000381605	PWY0-1336	2	EV-COMP-AINF
GCF_000381605	XYLCAT-PWY	2	EV-COMP-AINF
GCF_000381605	PWY-7199	5	EV-COMP-AINF
GCF_000381605	PWY0-381	5	EV-COMP-AINF
GCF_000381605	PWY3O-4107	5	EV-COMP-AINF
GCF_000381605	PWY-6317	5	EV-COMP-AINF
GCF_000381605	PWY-6268	5	EV-COMP-AINF
GCF_000381605	PWY-6543	2	EV-COMP-AINF
GCF_000381605	PWY-6387	8	EV-COMP-AINF
GCF_000381605	THIOREDOX-PWY	2	EV-COMP-AINF
GCF_000381605	PWY-6599	2	EV-COMP-AINF
GCF_000381605	PWY-6703	4	EV-COMP-AINF
GCF_000381605	PWY-8073	6	EV-COMP-AINF
GCF_000381605	PWY-7227	2	EV-COMP-AINF
GCF_000381605	PWY-8159	4	EV-COMP-AINF
GCF_000381605	SALVPURINE2-PWY	2	EV-COMP-AINF
GCF_000381605	PWY-7639	2	EV-COMP-AINF
GCF_000381605	PWY-7663	4	EV-COMP-AINF
GCF_000381605	PWY8J2-1	3	EV-COMP-AINF
GCF_000381605	PWY-5669	2	EV-COMP-AINF
GCF_000381605	PWY-4984	5	EV-COMP-AINF
GCF_000381605	PHENYLALANINE-DEG1-PWY	1	EV-COMP-AINF
GCF_000381605	PWY-4261	3	EV-COMP-AINF
GCF_000381605	ASPARAGINESYN-PWY	1	EV-COMP-AINF
GCF_000381605	PWY-5667	4	EV-COMP-AINF
GCF_000381605	PWY-5194	4	EV-COMP-AINF
GCF_000381605	PWY0-1337	35	EV-COMP-AINF
GCF_000381605	LEUSYN-PWY	6	EV-COMP-AINF
GCF_000381605	PWY-5481	1	EV-COMP-AINF
GCF_000381605	PWY-5148	1	EV-COMP-AINF
GCF_000381605	PWY-5485	5	EV-COMP-AINF
GCF_000381605	PROUT-PWY	3	EV-COMP-AINF
GCF_000381605	PWY-6823	6	EV-COMP-AINF
GCF_000381605	PWY-4202	6	EV-COMP-AINF
GCF_000381605	GLYCLEAV-PWY	3	EV-COMP-AINF
GCF_000381605	GLUTAMINDEG-PWY	1	EV-COMP-AINF
GCF_000381605	TRPSYN-PWY	6	EV-COMP-AINF
GCF_000381605	HOMOSER-THRESYN-PWY	2	EV-COMP-AINF
GCF_000381605	GLUTDEG-PWY	2	EV-COMP-AINF
GCF_000381605	PWY-5340	2	EV-COMP-AINF
GCF_000381605	PWY-7229	5	EV-COMP-AINF
GCF_000381605	PWY0-1021	1	EV-COMP-AINF
GCF_000381605	PWY-6756	1	EV-COMP-AINF
GCF_000381605	CITRULLINE-DEG-PWY	3	EV-COMP-AINF
GCF_000381605	PWY-6901	18	EV-COMP-AINF
GCF_000381605	TRNA-CHARGING-PWY	21	EV-COMP-AINF
GCF_000381605	PWY4FS-8	6	EV-COMP-AINF
GCF_000381605	PWY-8130	3	EV-COMP-AINF
GCF_000381605	PWY0-1264	4	EV-COMP-AINF
GCF_000381605	HISTSYN-PWY	10	EV-COMP-AINF
GCF_000381605	PWY-7208	4	EV-COMP-AINF
GCF_000381605	MENAQUINONESYN-PWY	1	EV-COMP-AINF
GCF_000381605	PWY-7247	3	EV-COMP-AINF
GCF_000381605	PWY-5104	6	EV-COMP-AINF
GCF_000381605	PWY-1881	1	EV-COMP-AINF
GCF_000381605	NONMEVIPP-PWY	9	EV-COMP-AINF
GCF_000381605	FUCCAT-PWY	4	EV-COMP-AINF
GCF_000381605	GLYCOGENSYNTH-PWY	4	EV-COMP-AINF
GCF_000381605	PWY-7343	2	EV-COMP-AINF
GCF_000381605	PWY-5296	5	EV-COMP-AINF
GCF_000381605	PWY-7791	6	EV-COMP-AINF
GCF_000381605	GLUAMCAT-PWY	2	EV-COMP-AINF
GCF_000381605	PWY-8148	1	EV-COMP-AINF
GCF_000381605	PWY-7200	9	EV-COMP-AINF
GCF_000381605	PWY-8168	1	EV-COMP-AINF
GCF_000381605	PWY-3982	3	EV-COMP-AINF
GCF_000381605	GLYSYN-PWY	1	EV-COMP-AINF
GCF_000381605	PWY0-1477	5	EV-COMP-AINF
GCF_000381605	P121-PWY	2	EV-COMP-AINF
GCF_000381605	PWY0-1597	3	EV-COMP-AINF
GCF_000381605	PWY-4621	2	EV-COMP-AINF
GCF_000381605	PWY-7928	8	EV-COMP-AINF
GCF_000381605	PWY-5971	31	EV-COMP-AINF
GCF_000381605	PWY-7965	3	EV-COMP-AINF
GCF_000381605	PWY-7183	1	EV-COMP-AINF
GCF_000381605	OXIDATIVEPENT-PWY	3	EV-COMP-AINF
GCF_000381605	GALACTCAT-PWY	3	EV-COMP-AINF
GCF_000381605	PWY-6893	2	EV-COMP-AINF
GCF_000381605	PWY-8138	2	EV-COMP-AINF
GCF_000381605	PWY-8171	3	EV-COMP-AINF
GCF_000381605	PWY-6891	7	EV-COMP-AINF
GCF_000381625	PWY0-1264	4	EV-COMP-AINF
GCF_000381625	PWY-5785	2	EV-COMP-AINF
GCF_000381625	PWY-6317	5	EV-COMP-AINF
GCF_000381625	PWY0-1587	2	EV-COMP-AINF
GCF_000381625	PWY-5041	3	EV-COMP-AINF
GCF_000381625	PWY-8159	4	EV-COMP-AINF
GCF_000381625	GLUTSYN-PWY	2	EV-COMP-AINF
GCF_000381625	PWY-7928	8	EV-COMP-AINF
GCF_000381625	PWY0-501	2	EV-COMP-AINF
GCF_000381625	PYRIDOXSYN-PWY	7	EV-COMP-AINF
GCF_000381625	PWY0-1325	2	EV-COMP-AINF
GCF_000381625	DETOX1-PWY	2	EV-COMP-AINF
GCF_000381625	PWY-6164	2	EV-COMP-AINF
GCF_000381625	PWY-6894	2	EV-COMP-AINF
GCF_000381625	PWY4FS-8	6	EV-COMP-AINF
GCF_000381625	AMMASSIM-PWY	3	EV-COMP-AINF
GCF_000381625	GLUTAMINEFUM-PWY	1	EV-COMP-AINF
GCF_000381625	PWY-6613	2	EV-COMP-AINF
GCF_000381625	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000381625	PWY-5971	31	EV-COMP-AINF
GCF_000381625	ASPARAGINESYN-PWY	1	EV-COMP-AINF
GCF_000381625	PWY0-1298	6	EV-COMP-AINF
GCF_000381625	PWY-4381	3	EV-COMP-AINF
GCF_000381625	PWY-6891	7	EV-COMP-AINF
GCF_000381625	PWY-6756	1	EV-COMP-AINF
GCF_000381625	PWY-5941	6	EV-COMP-AINF
GCF_000381625	ASPARAGINE-BIOSYNTHESIS	1	EV-COMP-AINF
GCF_000381625	PANTO-PWY	4	EV-COMP-AINF
GCF_000381625	PWY-5087	4	EV-COMP-AINF
GCF_000381625	PWY-8073	6	EV-COMP-AINF
GCF_000381625	PWY-6163	5	EV-COMP-AINF
GCF_000381625	THIOREDOX-PWY	2	EV-COMP-AINF
GCF_000381625	PWY-8148	1	EV-COMP-AINF
GCF_000381625	PWY0-1336	2	EV-COMP-AINF
GCF_000381625	PWY-5695	4	EV-COMP-AINF
GCF_000381625	PWY-7344	1	EV-COMP-AINF
GCF_000381625	PWY-7900	8	EV-COMP-AINF
GCF_000381625	PWY-5344	2	EV-COMP-AINF
GCF_000381625	PWY0-1299	1	EV-COMP-AINF
GCF_000381625	PROPIONMET-PWY	3	EV-COMP-AINF
GCF_000381625	FASYN-ELONG-PWY	5	EV-COMP-AINF
GCF_000381625	CYSTSYN-PWY	2	EV-COMP-AINF
GCF_000381625	PWY-5340	2	EV-COMP-AINF
GCF_000381625	PWY-7806	1	EV-COMP-AINF
GCF_000381625	PWY-6893	2	EV-COMP-AINF
GCF_000381625	NONMEVIPP-PWY	9	EV-COMP-AINF
GCF_000381625	PWY0-1296	6	EV-COMP-AINF
GCF_000381625	PWY-6901	18	EV-COMP-AINF
GCF_000381625	PWY-7197	4	EV-COMP-AINF
GCF_000381625	UDPNAGSYN-PWY	5	EV-COMP-AINF
GCF_000381625	PWY-7856	4	EV-COMP-AINF
GCF_000381625	PWY-66	3	EV-COMP-AINF
GCF_000381625	PWY-4202	6	EV-COMP-AINF
GCF_000381625	THREONINE-DEG2-PWY	2	EV-COMP-AINF
GCF_000381625	HSERMETANA-PWY	4	EV-COMP-AINF
GCF_000381625	HISTSYN-PWY	10	EV-COMP-AINF
GCF_000381625	PWY-8138	2	EV-COMP-AINF
GCF_000381625	NAGLIPASYN-PWY	6	EV-COMP-AINF
GCF_000381625	PWY-7892	11	EV-COMP-AINF
GCF_000381625	PWY0-1182	2	EV-COMP-AINF
GCF_000381625	PWY-4984	5	EV-COMP-AINF
GCF_000381625	PWY1-2	1	EV-COMP-AINF
GCF_000381625	RIBOSYN2-PWY	9	EV-COMP-AINF
GCF_000381625	PYRIDNUCSYN-PWY	6	EV-COMP-AINF
GCF_000381625	HOMOSERSYN-PWY	3	EV-COMP-AINF
GCF_000381625	PWY-7179	4	EV-COMP-AINF
GCF_000381625	PWY-6895	11	EV-COMP-AINF
GCF_000381625	P121-PWY	2	EV-COMP-AINF
GCF_000381625	SALVPURINE2-PWY	2	EV-COMP-AINF
GCF_000381625	DTDPRHAMSYN-PWY	4	EV-COMP-AINF
GCF_000381625	PWY-7250	10	EV-COMP-AINF
GCF_000381625	PWY-6497	3	EV-COMP-AINF
GCF_000381625	PWY-2301	2	EV-COMP-AINF
GCF_000381625	PWY-6910	2	EV-COMP-AINF
GCF_000381625	PWY-1042	10	EV-COMP-AINF
GCF_000381625	PWY-5188	6	EV-COMP-AINF
GCF_000381625	OXIDATIVEPENT-PWY	3	EV-COMP-AINF
GCF_000381625	COA-PWY	4	EV-COMP-AINF
GCF_000381625	FAO-PWY	7	EV-COMP-AINF
GCF_000381625	LEUSYN-PWY	6	EV-COMP-AINF
GCF_000381625	PWY-8072	1	EV-COMP-AINF
GCF_000381625	PWY0-1466	2	EV-COMP-AINF
GCF_000381625	PWY-5989	6	EV-COMP-AINF
GCF_000381625	PWY-7208	4	EV-COMP-AINF
GCF_000381625	PHESYN	3	EV-COMP-AINF
GCF_000381625	PWY-7343	2	EV-COMP-AINF
GCF_000381625	PWY-5364	2	EV-COMP-AINF
GCF_000381625	PWY0-1297	7	EV-COMP-AINF
GCF_000381625	PWY-2661	3	EV-COMP-AINF
GCF_000381625	PWY-7229	5	EV-COMP-AINF
GCF_000381625	GLNSYN-PWY	1	EV-COMP-AINF
GCF_000381625	PWY-7639	2	EV-COMP-AINF
GCF_000381625	PWY-8168	1	EV-COMP-AINF
GCF_000381625	PWY-6717	2	EV-COMP-AINF
GCF_000381625	PWY-6897	5	EV-COMP-AINF
GCF_000381625	PWY-7663	4	EV-COMP-AINF
GCF_000381625	PWY-5155	1	EV-COMP-AINF
GCF_000381625	PANTOSYN-PWY	9	EV-COMP-AINF
GCF_000381625	PWY-5667	4	EV-COMP-AINF
GCF_000381625	PWY-7205	2	EV-COMP-AINF
GCF_000381625	1CMET2-PWY	9	EV-COMP-AINF
GCF_000381625	PYRUVDEHYD-PWY	3	EV-COMP-AINF
GCF_000381625	ARO-PWY	7	EV-COMP-AINF
GCF_000381625	PWY-2161	5	EV-COMP-AINF
GCF_000381625	LIPASYN-PWY	5	EV-COMP-AINF
GCF_000381625	PWY-8130	3	EV-COMP-AINF
GCF_000381625	TRESYN-PWY	2	EV-COMP-AINF
GCF_000381625	PWY-7227	2	EV-COMP-AINF
GCF_000381625	PWY-5669	2	EV-COMP-AINF
GCF_000381625	PWY-8164	4	EV-COMP-AINF
GCF_000381625	PWY-6683	3	EV-COMP-AINF
GCF_000381625	PWY-7226	2	EV-COMP-AINF
GCF_000381625	PWY0-1337	35	EV-COMP-AINF
GCF_000381625	VALSYN-PWY	4	EV-COMP-AINF
GCF_000381625	DETOX1-PWY-1	6	EV-COMP-AINF
GCF_000381625	PWY-6268	5	EV-COMP-AINF
GCF_000381625	PWY-5194	4	EV-COMP-AINF
GCF_000381625	PWY0-1479	10	EV-COMP-AINF
GCF_000381625	PWY-7180	3	EV-COMP-AINF
GCF_000381625	PWY-6466	1	EV-COMP-AINF
GCF_000381625	PWY-4261	3	EV-COMP-AINF
GCF_000381625	PWY-4621	2	EV-COMP-AINF
GCF_000381625	PWY0-1576	2	EV-COMP-AINF
GCF_000381625	PWY0-1586	12	EV-COMP-AINF
GCF_000381625	PWY0-1301	1	EV-COMP-AINF
GCF_000381625	CITRULLINE-DEG-PWY	3	EV-COMP-AINF
GCF_000381625	GALACTUROCAT-PWY	5	EV-COMP-AINF
GCF_000381625	METHIONINE-DEG1-PWY	3	EV-COMP-AINF
GCF_000381625	PENTOSE-P-PWY	8	EV-COMP-AINF
GCF_000381625	PWY-6823	6	EV-COMP-AINF
GCF_000381625	ARABCAT-PWY	3	EV-COMP-AINF
GCF_000381625	PWY-6614	3	EV-COMP-AINF
GCF_000381625	PWY0-1261	12	EV-COMP-AINF
GCF_000381625	PWY-6703	4	EV-COMP-AINF
GCF_000381625	PHENYLALANINE-DEG1-PWY	1	EV-COMP-AINF
GCF_000381625	ARGSYNBSUB-PWY	9	EV-COMP-AINF
GCF_000381625	GLUTAMINDEG-PWY	1	EV-COMP-AINF
GCF_000381625	PWY-8165	2	EV-COMP-AINF
GCF_000381625	PWY-2622	1	EV-COMP-AINF
GCF_000381625	PWY8J2-1	3	EV-COMP-AINF
GCF_000381625	PPGPPMET-PWY	6	EV-COMP-AINF
GCF_000381625	TRPSYN-PWY	6	EV-COMP-AINF
GCF_000381625	PWY-6890	2	EV-COMP-AINF
GCF_000381625	NONOXIPENT-PWY	5	EV-COMP-AINF
GCF_000381625	GLYCLEAV-PWY	3	EV-COMP-AINF
GCF_000381625	PWY-6123	6	EV-COMP-AINF
GCF_000381625	PWY-7791	6	EV-COMP-AINF
GCF_000381625	TRNA-CHARGING-PWY	21	EV-COMP-AINF
GCF_000381625	PWY-6700	4	EV-COMP-AINF
GCF_000381625	PWY-8171	3	EV-COMP-AINF
GCF_000381625	MENAQUINONESYN-PWY	1	EV-COMP-AINF
GCF_000381625	PWY-7181	3	EV-COMP-AINF
GCF_000381625	PWY-6121	5	EV-COMP-AINF
GCF_000381625	PWY-7183	1	EV-COMP-AINF
GCF_000381625	PWY-5143	1	EV-COMP-AINF
GCF_000381625	PWY-7206	3	EV-COMP-AINF
GCF_000381625	PWY-7221	4	EV-COMP-AINF
GCF_000381625	XYLCAT-PWY	2	EV-COMP-AINF
GCF_000381625	PWY-6262	1	EV-COMP-AINF
GCF_000381625	PWY0-662	1	EV-COMP-AINF
GCF_000381625	PWY-6599	2	EV-COMP-AINF
GCF_000381625	PWY-7176	3	EV-COMP-AINF
GCF_000381625	PWY-6932	5	EV-COMP-AINF
GCF_000381625	GLUAMCAT-PWY	2	EV-COMP-AINF
GCF_000381625	PWY-6012-1	1	EV-COMP-AINF
GCF_000381625	PWY-7884	4	EV-COMP-AINF
GCF_000381625	PWY0-901	3	EV-COMP-AINF
GCF_000381625	PWY-6620	2	EV-COMP-AINF
GCF_000381625	GLYSYN-PWY	1	EV-COMP-AINF
GCF_000381625	PWY-5148	1	EV-COMP-AINF
GCF_000381625	PWY-5296	5	EV-COMP-AINF
GCF_000381625	GLUTSYNIII-PWY	1	EV-COMP-AINF
GCF_000381625	PWY-7247	3	EV-COMP-AINF
GCF_000381625	PWY-7980	1	EV-COMP-AINF
GCF_000381625	PWY0-1021	1	EV-COMP-AINF
GCF_000381625	PWY-7622	2	EV-COMP-AINF
GCF_000381625	FUCCAT-PWY	4	EV-COMP-AINF
GCF_000381625	PWY-7228	6	EV-COMP-AINF
GCF_000381625	DAPLYSINESYN-PWY	9	EV-COMP-AINF
GCF_000381625	PWY-7388	11	EV-COMP-AINF
GCF_000381625	GALACTCAT-PWY	3	EV-COMP-AINF
GCF_000381625	HOMOSER-THRESYN-PWY	2	EV-COMP-AINF
GCF_000381625	ARGASEDEG-PWY	3	EV-COMP-AINF
GCF_000381625	PWY-1801	3	EV-COMP-AINF
GCF_000381625	PWY-6644	6	EV-COMP-AINF
GCF_000381625	PWY0-1313	1	EV-COMP-AINF
GCF_000381625	PWY-7219	3	EV-COMP-AINF
GCF_000381625	PWY-5964	1	EV-COMP-AINF
GCF_000381625	GLYCOGENSYNTH-PWY	4	EV-COMP-AINF
GCF_000381625	PWY-5921	4	EV-COMP-AINF
GCF_000381625	PWY-6609	4	EV-COMP-AINF
GCF_000421065	GLUTDEG-PWY	2	EV-COMP-AINF
GCF_000421065	PWY-8165	2	EV-COMP-AINF
GCF_000421065	PWY-5989	6	EV-COMP-AINF
GCF_000421065	PWY-6121	5	EV-COMP-AINF
GCF_000421065	PWY-7544	2	EV-COMP-AINF
GCF_000421065	PWY-8171	3	EV-COMP-AINF
GCF_000421065	LEUSYN-PWY	6	EV-COMP-AINF
GCF_000421065	PWY-6292	5	EV-COMP-AINF
GCF_000421065	GLUCUROCAT-PWY	7	EV-COMP-AINF
GCF_000421065	ILEUSYN-PWY	7	EV-COMP-AINF
GCF_000421065	PWY-7205	2	EV-COMP-AINF
GCF_000421065	PWY-7247	3	EV-COMP-AINF
GCF_000421065	PWY-6613	2	EV-COMP-AINF
GCF_000421065	PWY0-381	5	EV-COMP-AINF
GCF_000421065	PWY0-1313	1	EV-COMP-AINF
GCF_000421065	PWY-6901	18	EV-COMP-AINF
GCF_000421065	PWY-7884	4	EV-COMP-AINF
GCF_000421065	PWY-5364	2	EV-COMP-AINF
GCF_000421065	PWY-5964	1	EV-COMP-AINF
GCF_000421065	UDPNAGSYN-PWY	5	EV-COMP-AINF
GCF_000421065	PWY-5084	3	EV-COMP-AINF
GCF_000421065	SERSYN-PWY	3	EV-COMP-AINF
GCF_000421065	LIPASYN-PWY	5	EV-COMP-AINF
GCF_000421065	PWY-6910	2	EV-COMP-AINF
GCF_000421065	PWY-7968	3	EV-COMP-AINF
GCF_000421065	PWY-6164	2	EV-COMP-AINF
GCF_000421065	PWY-7242	4	EV-COMP-AINF
GCF_000421065	ARO-PWY	7	EV-COMP-AINF
GCF_000421065	PWY-2161	5	EV-COMP-AINF
GCF_000421065	PWY-5329	2	EV-COMP-AINF
GCF_000421065	PWY-2301	2	EV-COMP-AINF
GCF_000421065	PWY-5941	6	EV-COMP-AINF
GCF_000421065	PWY-7181	3	EV-COMP-AINF
GCF_000421065	PWY-7900	8	EV-COMP-AINF
GCF_000421065	PWY0-1261	12	EV-COMP-AINF
GCF_000421065	GLUCONSUPER-PWY	1	EV-COMP-AINF
GCF_000421065	HISTSYN-PWY	10	EV-COMP-AINF
GCF_000421065	PWY-6543	2	EV-COMP-AINF
GCF_000421065	PWY0-1182	2	EV-COMP-AINF
GCF_000421065	PWY-5296	5	EV-COMP-AINF
GCF_000421065	PWY-1881	1	EV-COMP-AINF
GCF_000421065	PWY-5509	3	EV-COMP-AINF
GCF_000421065	DTDPRHAMSYN-PWY	4	EV-COMP-AINF
GCF_000421065	PWY-4381	3	EV-COMP-AINF
GCF_000421065	PWY-7639	2	EV-COMP-AINF
GCF_000421065	VALSYN-PWY	4	EV-COMP-AINF
GCF_000421065	MANNCAT-PWY	1	EV-COMP-AINF
GCF_000421065	PWY-4261	3	EV-COMP-AINF
GCF_000421065	PWY-6938-1	4	EV-COMP-AINF
GCF_000421065	SER-GLYSYN-PWY	4	EV-COMP-AINF
GCF_000421065	P121-PWY	2	EV-COMP-AINF
GCF_000421065	LCYSDEG-PWY	3	EV-COMP-AINF
GCF_000421065	DETOX1-PWY	2	EV-COMP-AINF
GCF_000421065	PWY-7179	4	EV-COMP-AINF
GCF_000421065	PWY3O-440	3	EV-COMP-AINF
GCF_000421065	XYLCAT-PWY	2	EV-COMP-AINF
GCF_000421065	PWY-7199	5	EV-COMP-AINF
GCF_000421065	PWY-6952	2	EV-COMP-AINF
GCF_000421065	PWY0-1329	2	EV-COMP-AINF
GCF_000421065	PWY-7246	3	EV-COMP-AINF
GCF_000421065	PWY0-1299	1	EV-COMP-AINF
GCF_000421065	PWY-7206	3	EV-COMP-AINF
GCF_000421065	PWY-7227	2	EV-COMP-AINF
GCF_000421065	PYRIDOXSYN-PWY	7	EV-COMP-AINF
GCF_000421065	PWY-6123	6	EV-COMP-AINF
GCF_000421065	SALVPURINE2-PWY	2	EV-COMP-AINF
GCF_000421065	PPGPPMET-PWY	6	EV-COMP-AINF
GCF_000421065	PWY1-2	1	EV-COMP-AINF
GCF_000421065	PWY-8130	3	EV-COMP-AINF
GCF_000421065	PROUT-PWY	3	EV-COMP-AINF
GCF_000421065	PWY-5148	1	EV-COMP-AINF
GCF_000421065	PWY-6609	4	EV-COMP-AINF
GCF_000421065	ARGASEDEG-PWY	3	EV-COMP-AINF
GCF_000421065	CYSTSYN-PWY	2	EV-COMP-AINF
GCF_000421065	PWY-6387	8	EV-COMP-AINF
GCF_000421065	PWY-6700	4	EV-COMP-AINF
GCF_000421065	PWY-5695	4	EV-COMP-AINF
GCF_000421065	GLYCOGENSYNTH-PWY	4	EV-COMP-AINF
GCF_000421065	MENAQUINONESYN-PWY	1	EV-COMP-AINF
GCF_000421065	PWY-7791	6	EV-COMP-AINF
GCF_000421065	PWY-8148	1	EV-COMP-AINF
GCF_000421065	PWY-5523	3	EV-COMP-AINF
GCF_000421065	PWY-7980	1	EV-COMP-AINF
GCF_000421065	PWY-5486	2	EV-COMP-AINF
GCF_000421065	DETOX1-PWY-1	6	EV-COMP-AINF
GCF_000421065	PYRUVDEHYD-PWY	3	EV-COMP-AINF
GCF_000421065	PWY-6894	2	EV-COMP-AINF
GCF_000421065	PWY0-1301	1	EV-COMP-AINF
GCF_000421065	PWY-7892	11	EV-COMP-AINF
GCF_000421065	PWY0-1021	1	EV-COMP-AINF
GCF_000421065	PHENYLALANINE-DEG1-PWY	1	EV-COMP-AINF
GCF_000421065	GLUAMCAT-PWY	2	EV-COMP-AINF
GCF_000421065	PWY-6891	7	EV-COMP-AINF
GCF_000421065	OXIDATIVEPENT-PWY	3	EV-COMP-AINF
GCF_000421065	PWY-7663	4	EV-COMP-AINF
GCF_000421065	PWY0-1296	6	EV-COMP-AINF
GCF_000421065	CITRULLINE-DEG-PWY	3	EV-COMP-AINF
GCF_000421065	PWY-7228	6	EV-COMP-AINF
GCF_000421065	PWY-6268	5	EV-COMP-AINF
GCF_000421065	PWY-5188	6	EV-COMP-AINF
GCF_000421065	PWY-8168	1	EV-COMP-AINF
GCF_000421065	ARABCAT-PWY	3	EV-COMP-AINF
GCF_000421065	ARGSYNBSUB-PWY	9	EV-COMP-AINF
GCF_000421065	PWY-6348	1	EV-COMP-AINF
GCF_000421065	PWY-7183	1	EV-COMP-AINF
GCF_000421065	PENTOSE-P-PWY	8	EV-COMP-AINF
GCF_000421065	PWY0-662	1	EV-COMP-AINF
GCF_000421065	NONOXIPENT-PWY	5	EV-COMP-AINF
GCF_000421065	PWY-8138	2	EV-COMP-AINF
GCF_000421065	HOMOSERSYN-PWY	3	EV-COMP-AINF
GCF_000421065	PWY-5437	6	EV-COMP-AINF
GCF_000421065	PWY0-1466	2	EV-COMP-AINF
GCF_000421065	DAPLYSINESYN-PWY	9	EV-COMP-AINF
GCF_000421065	THREONINE-DEG2-PWY	2	EV-COMP-AINF
GCF_000421065	GLUTAMINDEG-PWY	1	EV-COMP-AINF
GCF_000421065	PWY-5844	1	EV-COMP-AINF
GCF_000421065	PYRIDNUCSYN-PWY	6	EV-COMP-AINF
GCF_000421065	PYRIDNUCSAL-PWY	7	EV-COMP-AINF
GCF_000421065	PWY0-1587	2	EV-COMP-AINF
GCF_000421065	PHESYN	3	EV-COMP-AINF
GCF_000421065	PWY-5143	1	EV-COMP-AINF
GCF_000421065	PWY0-1264	4	EV-COMP-AINF
GCF_000421065	PWY-8072	1	EV-COMP-AINF
GCF_000421065	PWY-6893	2	EV-COMP-AINF
GCF_000421065	NONMEVIPP-PWY	9	EV-COMP-AINF
GCF_000421065	PWY-6556	2	EV-COMP-AINF
GCF_000421065	PWY-5839	2	EV-COMP-AINF
GCF_000421065	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000421065	PWY-6895	11	EV-COMP-AINF
GCF_000421065	PWY-7965	3	EV-COMP-AINF
GCF_000421065	PWY-5785	2	EV-COMP-AINF
GCF_000421065	THISYN-PWY	11	EV-COMP-AINF
GCF_000421065	PWY0-1334	2	EV-COMP-AINF
GCF_000421065	PWY-6599	2	EV-COMP-AINF
GCF_000421065	PWY0-1335	2	EV-COMP-AINF
GCF_000421065	PWY-7545	2	EV-COMP-AINF
GCF_000421065	PWY-6420	7	EV-COMP-AINF
GCF_000421065	NAGLIPASYN-PWY	6	EV-COMP-AINF
GCF_000421065	PWY-5669	2	EV-COMP-AINF
GCF_000421065	PWY-5041	3	EV-COMP-AINF
GCF_000421065	1CMET2-PWY	9	EV-COMP-AINF
GCF_000421065	PWY0-1544	2	EV-COMP-AINF
GCF_000421065	PWY-7219	3	EV-COMP-AINF
GCF_000421065	PWY-7176	3	EV-COMP-AINF
GCF_000421065	TRPSYN-PWY	6	EV-COMP-AINF
GCF_000421065	TRNA-CHARGING-PWY	21	EV-COMP-AINF
GCF_000421065	PWY-4621	2	EV-COMP-AINF
GCF_000421065	PWY-8159	4	EV-COMP-AINF
GCF_000421065	PWY-1801	3	EV-COMP-AINF
